gi,seq_names,species,genus,family,order,class,phylum,taxid,seqs,cluster,id
374325525,rRNA_gi|374325525|ref|NC_016645.1|_127216-130814_DIR+ /molecule=16s_rRNA /score=193.5,1104324,2276,2267,2266,183924,28889,1104324,rRNA_gi|374325525|ref|NC_016645.1|_127216-130814_DIR+,cluster_0.99_1,1
344995333,rRNA_gi|344995333|ref|NC_015949.1|_1191552-1193083_DIR- /molecule=16s_rRNA /score=1844.6,52766,44000,543371,68295,186801,1239,632516,rRNA_gi|344995333|ref|NC_015949.1|_1191552-1193083_DIR-,cluster_0.99_497,497
312792283,rRNA_gi|312792283|ref|NC_014721.1|_382626-384157_DIR+ /molecule=16s_rRNA /score=1837.2,52765,44000,543371,68295,186801,1239,632335,rRNA_gi|312792283|ref|NC_014721.1|_382626-384157_DIR+,cluster_0.99_497,497
289163353,rRNA_gi|289163353|ref|NC_013861.1|_3087417-3088948_DIR- /molecule=16s_rRNA /score=1961.6,450,445,444,118969,1236,1224,661367,rRNA_gi|289163353|ref|NC_013861.1|_3087417-3088948_DIR-,cluster_0.99_498,498
289163353,rRNA_gi|289163353|ref|NC_013861.1|_1117726-1119257_DIR+ /molecule=16s_rRNA /score=1963.4,450,445,444,118969,1236,1224,661367,rRNA_gi|289163353|ref|NC_013861.1|_1117726-1119257_DIR+,cluster_0.99_498,498
289163353,rRNA_gi|289163353|ref|NC_013861.1|_540034-541565_DIR+ /molecule=16s_rRNA /score=1963.4,450,445,444,118969,1236,1224,661367,rRNA_gi|289163353|ref|NC_013861.1|_540034-541565_DIR+,cluster_0.99_498,498
289163353,rRNA_gi|289163353|ref|NC_013861.1|_344743-346274_DIR+ /molecule=16s_rRNA /score=1963.0,450,445,444,118969,1236,1224,661367,rRNA_gi|289163353|ref|NC_013861.1|_344743-346274_DIR+,cluster_0.99_498,498
348589352,rRNA_gi|348589352|ref|NC_016043.1|_963781-965312_DIR- /molecule=16s_rRNA /score=1880.7,84590,29574,506,80840,28216,1224,1008459,rRNA_gi|348589352|ref|NC_016043.1|_963781-965312_DIR-,cluster_0.99_499,499
348589352,rRNA_gi|348589352|ref|NC_016043.1|_377246-378777_DIR+ /molecule=16s_rRNA /score=1880.7,84590,29574,506,80840,28216,1224,1008459,rRNA_gi|348589352|ref|NC_016043.1|_377246-378777_DIR+,cluster_0.99_499,499
479191087,rRNA_gi|479191087|ref|NC_021033.1|_1267282-1268813_DIR- /molecule=16s_rRNA /score=1880.7,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|479191087|ref|NC_021033.1|_1267282-1268813_DIR-,cluster_0.99_499,499
348589352,rRNA_gi|348589352|ref|NC_016043.1|_269170-270701_DIR+ /molecule=16s_rRNA /score=1880.7,84590,29574,506,80840,28216,1224,1008459,rRNA_gi|348589352|ref|NC_016043.1|_269170-270701_DIR+,cluster_0.99_499,499
417358931,rRNA_gi|417358931|ref|NC_012779.2|_622606-624137_DIR+ /molecule=16s_rRNA /score=1936.4,67780,635,543,91347,1236,1224,634503,rRNA_gi|417358931|ref|NC_012779.2|_622606-624137_DIR+,cluster_0.99_500,500
470461182,rRNA_gi|470461182|ref|NC_020796.1|_148417-149946_DIR+ /molecule=16s_rRNA /score=1936.0,1263550,635,543,91347,1236,1224,1288122,rRNA_gi|470461182|ref|NC_020796.1|_148417-149946_DIR+,cluster_0.99_500,500
417358931,rRNA_gi|417358931|ref|NC_012779.2|_3081125-3082656_DIR- /molecule=16s_rRNA /score=1931.4,67780,635,543,91347,1236,1224,634503,rRNA_gi|417358931|ref|NC_012779.2|_3081125-3082656_DIR-,cluster_0.99_500,500
387866146,rRNA_gi|387866146|ref|NC_017309.1|_3312525-3314056_DIR- /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,718251,rRNA_gi|387866146|ref|NC_017309.1|_3312525-3314056_DIR-,cluster_0.99_500,500
470461182,rRNA_gi|470461182|ref|NC_020796.1|_182535-184066_DIR+ /molecule=16s_rRNA /score=1935.5,1263550,635,543,91347,1236,1224,1288122,rRNA_gi|470461182|ref|NC_020796.1|_182535-184066_DIR+,cluster_0.99_500,500
387866146,rRNA_gi|387866146|ref|NC_017309.1|_3307236-3308767_DIR- /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,718251,rRNA_gi|387866146|ref|NC_017309.1|_3307236-3308767_DIR-,cluster_0.99_500,500
470461182,rRNA_gi|470461182|ref|NC_020796.1|_610261-611792_DIR+ /molecule=16s_rRNA /score=1935.5,1263550,635,543,91347,1236,1224,1288122,rRNA_gi|470461182|ref|NC_020796.1|_610261-611792_DIR+,cluster_0.99_500,500
387866146,rRNA_gi|387866146|ref|NC_017309.1|_183795-185326_DIR+ /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,718251,rRNA_gi|387866146|ref|NC_017309.1|_183795-185326_DIR+,cluster_0.99_500,500
269137358,rRNA_gi|269137358|ref|NC_013508.1|_169315-170846_DIR+ /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,498217,rRNA_gi|269137358|ref|NC_013508.1|_169315-170846_DIR+,cluster_0.99_500,500
387866146,rRNA_gi|387866146|ref|NC_017309.1|_3580718-3582249_DIR- /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,718251,rRNA_gi|387866146|ref|NC_017309.1|_3580718-3582249_DIR-,cluster_0.99_500,500
269137358,rRNA_gi|269137358|ref|NC_013508.1|_3656574-3658105_DIR- /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,498217,rRNA_gi|269137358|ref|NC_013508.1|_3656574-3658105_DIR-,cluster_0.99_500,500
417358931,rRNA_gi|417358931|ref|NC_012779.2|_3707681-3709212_DIR- /molecule=16s_rRNA /score=1936.8,67780,635,543,91347,1236,1224,634503,rRNA_gi|417358931|ref|NC_012779.2|_3707681-3709212_DIR-,cluster_0.99_500,500
387866146,rRNA_gi|387866146|ref|NC_017309.1|_3634897-3636428_DIR- /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,718251,rRNA_gi|387866146|ref|NC_017309.1|_3634897-3636428_DIR-,cluster_0.99_500,500
269137358,rRNA_gi|269137358|ref|NC_013508.1|_3376413-3377944_DIR- /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,498217,rRNA_gi|269137358|ref|NC_013508.1|_3376413-3377944_DIR-,cluster_0.99_500,500
470461182,rRNA_gi|470461182|ref|NC_020796.1|_3807342-3808873_DIR- /molecule=16s_rRNA /score=1935.5,1263550,635,543,91347,1236,1224,1288122,rRNA_gi|470461182|ref|NC_020796.1|_3807342-3808873_DIR-,cluster_0.99_500,500
269137358,rRNA_gi|269137358|ref|NC_013508.1|_2970117-2971648_DIR- /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,498217,rRNA_gi|269137358|ref|NC_013508.1|_2970117-2971648_DIR-,cluster_0.99_500,500
470461182,rRNA_gi|470461182|ref|NC_020796.1|_3753098-3754629_DIR- /molecule=16s_rRNA /score=1935.5,1263550,635,543,91347,1236,1224,1288122,rRNA_gi|470461182|ref|NC_020796.1|_3753098-3754629_DIR-,cluster_0.99_500,500
387866146,rRNA_gi|387866146|ref|NC_017309.1|_580786-582317_DIR+ /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,718251,rRNA_gi|387866146|ref|NC_017309.1|_580786-582317_DIR+,cluster_0.99_500,500
470461182,rRNA_gi|470461182|ref|NC_020796.1|_3063440-3064971_DIR- /molecule=16s_rRNA /score=1935.5,1263550,635,543,91347,1236,1224,1288122,rRNA_gi|470461182|ref|NC_020796.1|_3063440-3064971_DIR-,cluster_0.99_500,500
387866146,rRNA_gi|387866146|ref|NC_017309.1|_148409-149940_DIR+ /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,718251,rRNA_gi|387866146|ref|NC_017309.1|_148409-149940_DIR+,cluster_0.99_500,500
387866146,rRNA_gi|387866146|ref|NC_017309.1|_2915679-2917210_DIR- /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,718251,rRNA_gi|387866146|ref|NC_017309.1|_2915679-2917210_DIR-,cluster_0.99_500,500
269137358,rRNA_gi|269137358|ref|NC_013508.1|_601061-602592_DIR+ /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,498217,rRNA_gi|269137358|ref|NC_013508.1|_601061-602592_DIR+,cluster_0.99_500,500
470461182,rRNA_gi|470461182|ref|NC_020796.1|_3450659-3452190_DIR- /molecule=16s_rRNA /score=1935.5,1263550,635,543,91347,1236,1224,1288122,rRNA_gi|470461182|ref|NC_020796.1|_3450659-3452190_DIR-,cluster_0.99_500,500
269137358,rRNA_gi|269137358|ref|NC_013508.1|_3371124-3372655_DIR- /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,498217,rRNA_gi|269137358|ref|NC_013508.1|_3371124-3372655_DIR-,cluster_0.99_500,500
269137358,rRNA_gi|269137358|ref|NC_013508.1|_204701-206232_DIR+ /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,498217,rRNA_gi|269137358|ref|NC_013508.1|_204701-206232_DIR+,cluster_0.99_500,500
470461182,rRNA_gi|470461182|ref|NC_020796.1|_3455948-3457479_DIR- /molecule=16s_rRNA /score=1935.5,1263550,635,543,91347,1236,1224,1288122,rRNA_gi|470461182|ref|NC_020796.1|_3455948-3457479_DIR-,cluster_0.99_500,500
269137358,rRNA_gi|269137358|ref|NC_013508.1|_3710753-3712284_DIR- /molecule=16s_rRNA /score=1935.5,636,635,543,91347,1236,1224,498217,rRNA_gi|269137358|ref|NC_013508.1|_3710753-3712284_DIR-,cluster_0.99_500,500
417358931,rRNA_gi|417358931|ref|NC_012779.2|_3763280-3764811_DIR- /molecule=16s_rRNA /score=1936.4,67780,635,543,91347,1236,1224,634503,rRNA_gi|417358931|ref|NC_012779.2|_3763280-3764811_DIR-,cluster_0.99_500,500
417358931,rRNA_gi|417358931|ref|NC_012779.2|_3450271-3451802_DIR- /molecule=16s_rRNA /score=1936.4,67780,635,543,91347,1236,1224,634503,rRNA_gi|417358931|ref|NC_012779.2|_3450271-3451802_DIR-,cluster_0.99_500,500
417358931,rRNA_gi|417358931|ref|NC_012779.2|_3455646-3457177_DIR- /molecule=16s_rRNA /score=1936.4,67780,635,543,91347,1236,1224,634503,rRNA_gi|417358931|ref|NC_012779.2|_3455646-3457177_DIR-,cluster_0.99_500,500
417358931,rRNA_gi|417358931|ref|NC_012779.2|_154357-155888_DIR+ /molecule=16s_rRNA /score=1936.4,67780,635,543,91347,1236,1224,634503,rRNA_gi|417358931|ref|NC_012779.2|_154357-155888_DIR+,cluster_0.99_500,500
417358931,rRNA_gi|417358931|ref|NC_012779.2|_188375-189906_DIR+ /molecule=16s_rRNA /score=1936.7,67780,635,543,91347,1236,1224,634503,rRNA_gi|417358931|ref|NC_012779.2|_188375-189906_DIR+,cluster_0.99_500,500
52424055,rRNA_gi|52424055|ref|NC_006300.1|_2233941-2235472_DIR- /molecule=16s_rRNA /score=1882.3,157673,697331,712,135625,1236,1224,221988,rRNA_gi|52424055|ref|NC_006300.1|_2233941-2235472_DIR-,cluster_0.99_501,501
52424055,rRNA_gi|52424055|ref|NC_006300.1|_401656-403186_DIR+ /molecule=16s_rRNA /score=1882.6,157673,697331,712,135625,1236,1224,221988,rRNA_gi|52424055|ref|NC_006300.1|_401656-403186_DIR+,cluster_0.99_501,501
52424055,rRNA_gi|52424055|ref|NC_006300.1|_1721190-1722720_DIR- /molecule=16s_rRNA /score=1882.6,157673,697331,712,135625,1236,1224,221988,rRNA_gi|52424055|ref|NC_006300.1|_1721190-1722720_DIR-,cluster_0.99_501,501
52424055,rRNA_gi|52424055|ref|NC_006300.1|_2312126-2313656_DIR+ /molecule=16s_rRNA /score=1882.4,157673,697331,712,135625,1236,1224,221988,rRNA_gi|52424055|ref|NC_006300.1|_2312126-2313656_DIR+,cluster_0.99_501,501
52424055,rRNA_gi|52424055|ref|NC_006300.1|_813450-814980_DIR+ /molecule=16s_rRNA /score=1882.6,157673,697331,712,135625,1236,1224,221988,rRNA_gi|52424055|ref|NC_006300.1|_813450-814980_DIR+,cluster_0.99_501,501
52424055,rRNA_gi|52424055|ref|NC_006300.1|_149539-151070_DIR+ /molecule=16s_rRNA /score=1881.6,157673,697331,712,135625,1236,1224,221988,rRNA_gi|52424055|ref|NC_006300.1|_149539-151070_DIR+,cluster_0.99_501,501
152977688,rRNA_gi|152977688|ref|NC_009655.1|_562856-564387_DIR+ /molecule=16s_rRNA /score=1889.1,67854,713,712,135625,1236,1224,339671,rRNA_gi|152977688|ref|NC_009655.1|_562856-564387_DIR+,cluster_0.99_502,502
152977688,rRNA_gi|152977688|ref|NC_009655.1|_1130551-1132081_DIR+ /molecule=16s_rRNA /score=1889.2,67854,713,712,135625,1236,1224,339671,rRNA_gi|152977688|ref|NC_009655.1|_1130551-1132081_DIR+,cluster_0.99_502,502
152977688,rRNA_gi|152977688|ref|NC_009655.1|_911481-913012_DIR+ /molecule=16s_rRNA /score=1889.1,67854,713,712,135625,1236,1224,339671,rRNA_gi|152977688|ref|NC_009655.1|_911481-913012_DIR+,cluster_0.99_502,502
152977688,rRNA_gi|152977688|ref|NC_009655.1|_1180496-1182027_DIR+ /molecule=16s_rRNA /score=1889.1,67854,713,712,135625,1236,1224,339671,rRNA_gi|152977688|ref|NC_009655.1|_1180496-1182027_DIR+,cluster_0.99_502,502
152977688,rRNA_gi|152977688|ref|NC_009655.1|_37675-39205_DIR- /molecule=16s_rRNA /score=1889.2,67854,713,712,135625,1236,1224,339671,rRNA_gi|152977688|ref|NC_009655.1|_37675-39205_DIR-,cluster_0.99_502,502
152977688,rRNA_gi|152977688|ref|NC_009655.1|_322971-324501_DIR- /molecule=16s_rRNA /score=1889.2,67854,713,712,135625,1236,1224,339671,rRNA_gi|152977688|ref|NC_009655.1|_322971-324501_DIR-,cluster_0.99_502,502
521166214,rRNA_gi|521166214|ref|NC_021659.1|_883620-885151_DIR+ /molecule=16s_rRNA /score=1928.8,82996,613,543,91347,1236,1224,1348660,rRNA_gi|521166214|ref|NC_021659.1|_883620-885151_DIR+,cluster_0.99_503,503
521166214,rRNA_gi|521166214|ref|NC_021659.1|_5417126-5418656_DIR- /molecule=16s_rRNA /score=1939.4,82996,613,543,91347,1236,1224,1348660,rRNA_gi|521166214|ref|NC_021659.1|_5417126-5418656_DIR-,cluster_0.99_503,503
518646702,rRNA_gi|518646702|ref|NC_021591.1|_288484-290013_DIR+ /molecule=16s_rRNA /score=1946.8,82996,613,543,91347,1236,1224,682634,rRNA_gi|518646702|ref|NC_021591.1|_288484-290013_DIR+,cluster_0.99_503,503
521166214,rRNA_gi|521166214|ref|NC_021659.1|_4212887-4214416_DIR- /molecule=16s_rRNA /score=1946.7,82996,613,543,91347,1236,1224,1348660,rRNA_gi|521166214|ref|NC_021659.1|_4212887-4214416_DIR-,cluster_0.99_503,503
518646702,rRNA_gi|518646702|ref|NC_021591.1|_4192302-4193831_DIR- /molecule=16s_rRNA /score=1947.3,82996,613,543,91347,1236,1224,682634,rRNA_gi|518646702|ref|NC_021591.1|_4192302-4193831_DIR-,cluster_0.99_503,503
518646702,rRNA_gi|518646702|ref|NC_021591.1|_5277762-5279291_DIR- /molecule=16s_rRNA /score=1946.7,82996,613,543,91347,1236,1224,682634,rRNA_gi|518646702|ref|NC_021591.1|_5277762-5279291_DIR-,cluster_0.99_503,503
518646702,rRNA_gi|518646702|ref|NC_021591.1|_817310-818839_DIR+ /molecule=16s_rRNA /score=1946.7,82996,613,543,91347,1236,1224,682634,rRNA_gi|518646702|ref|NC_021591.1|_817310-818839_DIR+,cluster_0.99_503,503
518646702,rRNA_gi|518646702|ref|NC_021591.1|_4870177-4871706_DIR- /molecule=16s_rRNA /score=1946.7,82996,613,543,91347,1236,1224,682634,rRNA_gi|518646702|ref|NC_021591.1|_4870177-4871706_DIR-,cluster_0.99_503,503
518646702,rRNA_gi|518646702|ref|NC_021591.1|_249273-250803_DIR+ /molecule=16s_rRNA /score=1940.5,82996,613,543,91347,1236,1224,682634,rRNA_gi|518646702|ref|NC_021591.1|_249273-250803_DIR+,cluster_0.99_503,503
333924895,rRNA_gi|333924895|ref|NC_015566.1|_4216444-4217973_DIR- /molecule=16s_rRNA /score=1945.4,768490,613,543,91347,1236,1224,768490,rRNA_gi|333924895|ref|NC_015566.1|_4216444-4217973_DIR-,cluster_0.99_503,503
518646702,rRNA_gi|518646702|ref|NC_021591.1|_5146755-5148284_DIR- /molecule=16s_rRNA /score=1946.1,82996,613,543,91347,1236,1224,682634,rRNA_gi|518646702|ref|NC_021591.1|_5146755-5148284_DIR-,cluster_0.99_503,503
521166214,rRNA_gi|521166214|ref|NC_021659.1|_5286219-5287748_DIR- /molecule=16s_rRNA /score=1946.6,82996,613,543,91347,1236,1224,1348660,rRNA_gi|521166214|ref|NC_021659.1|_5286219-5287748_DIR-,cluster_0.99_503,503
521166214,rRNA_gi|521166214|ref|NC_021659.1|_248435-249964_DIR+ /molecule=16s_rRNA /score=1946.6,82996,613,543,91347,1236,1224,1348660,rRNA_gi|521166214|ref|NC_021659.1|_248435-249964_DIR+,cluster_0.99_503,503
521166214,rRNA_gi|521166214|ref|NC_021659.1|_5015128-5016657_DIR- /molecule=16s_rRNA /score=1946.6,82996,613,543,91347,1236,1224,1348660,rRNA_gi|521166214|ref|NC_021659.1|_5015128-5016657_DIR-,cluster_0.99_503,503
521166214,rRNA_gi|521166214|ref|NC_021659.1|_287643-289173_DIR+ /molecule=16s_rRNA /score=1939.4,82996,613,543,91347,1236,1224,1348660,rRNA_gi|521166214|ref|NC_021659.1|_287643-289173_DIR+,cluster_0.99_503,503
50118965,rRNA_gi|50118965|ref|NC_004547.2|_16902-18433_DIR+ /molecule=16s_rRNA /score=1921.3,29471,122277,543,91347,1236,1224,218491,rRNA_gi|50118965|ref|NC_004547.2|_16902-18433_DIR+,cluster_0.99_504,504
50118965,rRNA_gi|50118965|ref|NC_004547.2|_240635-242165_DIR+ /molecule=16s_rRNA /score=1935.4,29471,122277,543,91347,1236,1224,218491,rRNA_gi|50118965|ref|NC_004547.2|_240635-242165_DIR+,cluster_0.99_504,504
50118965,rRNA_gi|50118965|ref|NC_004547.2|_4475953-4477483_DIR- /molecule=16s_rRNA /score=1935.4,29471,122277,543,91347,1236,1224,218491,rRNA_gi|50118965|ref|NC_004547.2|_4475953-4477483_DIR-,cluster_0.99_504,504
50118965,rRNA_gi|50118965|ref|NC_004547.2|_3757998-3759528_DIR- /molecule=16s_rRNA /score=1939.8,29471,122277,543,91347,1236,1224,218491,rRNA_gi|50118965|ref|NC_004547.2|_3757998-3759528_DIR-,cluster_0.99_504,504
50118965,rRNA_gi|50118965|ref|NC_004547.2|_3949698-3951228_DIR- /molecule=16s_rRNA /score=1939.8,29471,122277,543,91347,1236,1224,218491,rRNA_gi|50118965|ref|NC_004547.2|_3949698-3951228_DIR-,cluster_0.99_504,504
50118965,rRNA_gi|50118965|ref|NC_004547.2|_4745433-4746963_DIR- /molecule=16s_rRNA /score=1939.8,29471,122277,543,91347,1236,1224,218491,rRNA_gi|50118965|ref|NC_004547.2|_4745433-4746963_DIR-,cluster_0.99_504,504
50118965,rRNA_gi|50118965|ref|NC_004547.2|_282463-283993_DIR+ /molecule=16s_rRNA /score=1935.4,29471,122277,543,91347,1236,1224,218491,rRNA_gi|50118965|ref|NC_004547.2|_282463-283993_DIR+,cluster_0.99_504,504
403056439,rRNA_gi|403056439|ref|NC_018525.1|_3592738-3594269_DIR- /molecule=16s_rRNA /score=1924.1,554,122277,543,91347,1236,1224,1218933,rRNA_gi|403056439|ref|NC_018525.1|_3592738-3594269_DIR-,cluster_0.99_505,505
403056439,rRNA_gi|403056439|ref|NC_018525.1|_217937-219467_DIR+ /molecule=16s_rRNA /score=1927.9,554,122277,543,91347,1236,1224,1218933,rRNA_gi|403056439|ref|NC_018525.1|_217937-219467_DIR+,cluster_0.99_505,505
403056439,rRNA_gi|403056439|ref|NC_018525.1|_3793986-3795513_DIR- /molecule=16s_rRNA /score=1896.2,554,122277,543,91347,1236,1224,1218933,rRNA_gi|403056439|ref|NC_018525.1|_3793986-3795513_DIR-,cluster_0.99_505,505
403056439,rRNA_gi|403056439|ref|NC_018525.1|_4561303-4562832_DIR- /molecule=16s_rRNA /score=1934.5,554,122277,543,91347,1236,1224,1218933,rRNA_gi|403056439|ref|NC_018525.1|_4561303-4562832_DIR-,cluster_0.99_505,505
403056439,rRNA_gi|403056439|ref|NC_018525.1|_4294588-4296117_DIR- /molecule=16s_rRNA /score=1920.3,554,122277,543,91347,1236,1224,1218933,rRNA_gi|403056439|ref|NC_018525.1|_4294588-4296117_DIR-,cluster_0.99_505,505
403056439,rRNA_gi|403056439|ref|NC_018525.1|_259950-261479_DIR+ /molecule=16s_rRNA /score=1922.9,554,122277,543,91347,1236,1224,1218933,rRNA_gi|403056439|ref|NC_018525.1|_259950-261479_DIR+,cluster_0.99_505,505
374333820,rRNA_gi|374333820|ref|NC_016745.1|_857761-859292_DIR+ /molecule=16s_rRNA /score=1943.3,511062,129577,84642,135624,1236,1224,511062,rRNA_gi|374333820|ref|NC_016745.1|_857761-859292_DIR+,cluster_0.99_506,506
374333820,rRNA_gi|374333820|ref|NC_016745.1|_737956-739485_DIR+ /molecule=16s_rRNA /score=1915.7,511062,129577,84642,135624,1236,1224,511062,rRNA_gi|374333820|ref|NC_016745.1|_737956-739485_DIR+,cluster_0.99_506,506
374333820,rRNA_gi|374333820|ref|NC_016745.1|_174939-176470_DIR- /molecule=16s_rRNA /score=1942.2,511062,129577,84642,135624,1236,1224,511062,rRNA_gi|374333820|ref|NC_016745.1|_174939-176470_DIR-,cluster_0.99_506,506
374333820,rRNA_gi|374333820|ref|NC_016745.1|_373672-375203_DIR- /molecule=16s_rRNA /score=1938.6,511062,129577,84642,135624,1236,1224,511062,rRNA_gi|374333820|ref|NC_016745.1|_373672-375203_DIR-,cluster_0.99_506,506
374333820,rRNA_gi|374333820|ref|NC_016745.1|_1064202-1065733_DIR+ /molecule=16s_rRNA /score=1942.1,511062,129577,84642,135624,1236,1224,511062,rRNA_gi|374333820|ref|NC_016745.1|_1064202-1065733_DIR+,cluster_0.99_506,506
374333820,rRNA_gi|374333820|ref|NC_016745.1|_1192424-1193955_DIR+ /molecule=16s_rRNA /score=1942.1,511062,129577,84642,135624,1236,1224,511062,rRNA_gi|374333820|ref|NC_016745.1|_1192424-1193955_DIR+,cluster_0.99_506,506
374333820,rRNA_gi|374333820|ref|NC_016745.1|_488454-489985_DIR+ /molecule=16s_rRNA /score=1942.7,511062,129577,84642,135624,1236,1224,511062,rRNA_gi|374333820|ref|NC_016745.1|_488454-489985_DIR+,cluster_0.99_506,506
56459112,rRNA_gi|56459112|ref|NC_006512.1|_1266669-1268200_DIR- /molecule=16s_rRNA /score=1928.3,135577,135575,267893,135622,1236,1224,283942,rRNA_gi|56459112|ref|NC_006512.1|_1266669-1268200_DIR-,cluster_0.99_507,507
507384422,rRNA_gi|507384422|ref|NC_021286.1|_1266784-1268315_DIR- /molecule=16s_rRNA /score=1928.3,135577,135575,267893,135622,1236,1224,1321370,rRNA_gi|507384422|ref|NC_021286.1|_1266784-1268315_DIR-,cluster_0.99_507,507
56459112,rRNA_gi|56459112|ref|NC_006512.1|_2027525-2029055_DIR- /molecule=16s_rRNA /score=1936.5,135577,135575,267893,135622,1236,1224,283942,rRNA_gi|56459112|ref|NC_006512.1|_2027525-2029055_DIR-,cluster_0.99_507,507
56459112,rRNA_gi|56459112|ref|NC_006512.1|_2436337-2437867_DIR- /molecule=16s_rRNA /score=1936.5,135577,135575,267893,135622,1236,1224,283942,rRNA_gi|56459112|ref|NC_006512.1|_2436337-2437867_DIR-,cluster_0.99_507,507
507384422,rRNA_gi|507384422|ref|NC_021286.1|_2027640-2029170_DIR- /molecule=16s_rRNA /score=1936.5,135577,135575,267893,135622,1236,1224,1321370,rRNA_gi|507384422|ref|NC_021286.1|_2027640-2029170_DIR-,cluster_0.99_507,507
56459112,rRNA_gi|56459112|ref|NC_006512.1|_2752677-2754208_DIR- /molecule=16s_rRNA /score=1924.2,135577,135575,267893,135622,1236,1224,283942,rRNA_gi|56459112|ref|NC_006512.1|_2752677-2754208_DIR-,cluster_0.99_507,507
507384422,rRNA_gi|507384422|ref|NC_021286.1|_2436452-2437982_DIR- /molecule=16s_rRNA /score=1936.5,135577,135575,267893,135622,1236,1224,1321370,rRNA_gi|507384422|ref|NC_021286.1|_2436452-2437982_DIR-,cluster_0.99_507,507
507384422,rRNA_gi|507384422|ref|NC_021286.1|_2752792-2754323_DIR- /molecule=16s_rRNA /score=1924.2,135577,135575,267893,135622,1236,1224,1321370,rRNA_gi|507384422|ref|NC_021286.1|_2752792-2754323_DIR-,cluster_0.99_507,507
290473094,rRNA_gi|290473094|ref|NC_013892.1|_3863604-3865135_DIR- /molecule=16s_rRNA /score=1929.4,40576,626,543,91347,1236,1224,406818,rRNA_gi|290473094|ref|NC_013892.1|_3863604-3865135_DIR-,cluster_0.99_508,508
290473094,rRNA_gi|290473094|ref|NC_013892.1|_3184063-3185594_DIR- /molecule=16s_rRNA /score=1929.4,40576,626,543,91347,1236,1224,406818,rRNA_gi|290473094|ref|NC_013892.1|_3184063-3185594_DIR-,cluster_0.99_508,508
290473094,rRNA_gi|290473094|ref|NC_013892.1|_4079071-4080601_DIR- /molecule=16s_rRNA /score=1930.6,40576,626,543,91347,1236,1224,406818,rRNA_gi|290473094|ref|NC_013892.1|_4079071-4080601_DIR-,cluster_0.99_508,508
290473094,rRNA_gi|290473094|ref|NC_013892.1|_4042322-4043852_DIR- /molecule=16s_rRNA /score=1930.3,40576,626,543,91347,1236,1224,406818,rRNA_gi|290473094|ref|NC_013892.1|_4042322-4043852_DIR-,cluster_0.99_508,508
290473094,rRNA_gi|290473094|ref|NC_013892.1|_525087-526617_DIR+ /molecule=16s_rRNA /score=1930.3,40576,626,543,91347,1236,1224,406818,rRNA_gi|290473094|ref|NC_013892.1|_525087-526617_DIR+,cluster_0.99_508,508
290473094,rRNA_gi|290473094|ref|NC_013892.1|_643983-645513_DIR+ /molecule=16s_rRNA /score=1930.3,40576,626,543,91347,1236,1224,406818,rRNA_gi|290473094|ref|NC_013892.1|_643983-645513_DIR+,cluster_0.99_508,508
290473094,rRNA_gi|290473094|ref|NC_013892.1|_49886-51416_DIR+ /molecule=16s_rRNA /score=1930.3,40576,626,543,91347,1236,1224,406818,rRNA_gi|290473094|ref|NC_013892.1|_49886-51416_DIR+,cluster_0.99_508,508
