cluster	threshold	id	seqs	gi	count	new_names	reduced	dedup	rep_name
cluster_1.00_2497	1.00	2497	rRNA_gi|386597751|ref|NC_017628.1|_3027335-3028864_DIR-	386597751	2	NA	NA	1	ID.4463
cluster_1.00_2497	1.00	2497	rRNA_gi|91209055|ref|NC_007946.1|_3696665-3698194_DIR-	91209055	2	NA	NA	1	ID.4463
cluster_1.00_2497	1.00	2497	rRNA_gi|386602643|ref|NC_017632.1|_3438738-3440267_DIR-	386602643	2	NA	NA	1	ID.4463
cluster_1.00_2497	1.00	2497	rRNA_gi|91209055|ref|NC_007946.1|_2873822-2875351_DIR-	91209055	2	NA	NA	1	ID.4463
cluster_1.00_2498	1.00	2498	rRNA_gi|91209055|ref|NC_007946.1|_228531-230060_DIR+	91209055	1	ID.4688	0	0	ID.4688
cluster_1.00_2499	1.00	2499	rRNA_gi|222154829|ref|NC_011993.1|_227503-229032_DIR+	222154829	1	ID.547	0	0	ID.547
cluster_1.00_2500	1.00	2500	rRNA_gi|386593590|ref|NC_017625.1|_1152612-1154141_DIR+	386593590	1	ID.2192	0	0	ID.2192
cluster_1.00_2500	1.00	2500	rRNA_gi|556503834|ref|NC_000913.3|_2729621-2731150_DIR-	556503834	1	NA	NA	1	ID.2192
cluster_1.00_2500	1.00	2500	rRNA_gi|387619774|ref|NC_017638.1|_2707530-2709059_DIR-	387619774	1	NA	NA	1	ID.2192
cluster_1.00_2500	1.00	2500	rRNA_gi|170079663|ref|NC_010473.1|_2819408-2820937_DIR-	170079663	1	NA	NA	1	ID.2192
cluster_1.00_2500	1.00	2500	rRNA_gi|388476123|ref|NC_007779.1|_2728277-2729806_DIR-	388476123	1	NA	NA	1	ID.2192
cluster_1.00_2500	1.00	2500	rRNA_gi|471332236|ref|NC_020518.1|_2275248-2276777_DIR-	471332236	1	NA	NA	1	ID.2192
cluster_1.00_2501	1.00	2501	rRNA_gi|339998036|ref|NC_015761.1|_272479-274008_DIR+	339998036	1	ID.1245	0	0	ID.1245
cluster_1.00_2502	1.00	2502	rRNA_gi|526225953|ref|NC_021870.1|_270244-271773_DIR+	526225953	1	ID.3942	0	0	ID.3942
cluster_1.00_2503	1.00	2503	rRNA_gi|339998036|ref|NC_015761.1|_3875796-3877325_DIR+	339998036	2	ID.1736	0	0	ID.1736
cluster_1.00_2503	1.00	2503	rRNA_gi|339998036|ref|NC_015761.1|_3783295-3784824_DIR+	339998036	2	NA	NA	1	ID.1736
cluster_1.00_2504	1.00	2504	rRNA_gi|161501984|ref|NC_010067.1|_3413895-3415424_DIR-	161501984	2	ID.2834	0	0	ID.2834
cluster_1.00_2504	1.00	2504	rRNA_gi|161501984|ref|NC_010067.1|_260205-261734_DIR+	161501984	2	NA	NA	1	ID.2834
cluster_1.00_2505	1.00	2505	rRNA_gi|563651606|ref|NC_022991.1|_4278366-4279895_DIR+	563651606	2	NA	NA	1	ID.1462
cluster_1.00_2505	1.00	2505	rRNA_gi|197247352|ref|NC_011149.1|_4269971-4271500_DIR+	197247352	2	NA	NA	1	ID.1462
cluster_1.00_2505	1.00	2505	rRNA_gi|197247352|ref|NC_011149.1|_4312876-4314405_DIR+	197247352	2	NA	NA	1	ID.1462
cluster_1.00_2505	1.00	2505	rRNA_gi|563651606|ref|NC_022991.1|_4235461-4236990_DIR+	563651606	2	ID.1462	0	0	ID.1462
cluster_1.00_2506	1.00	2506	rRNA_gi|563651606|ref|NC_022991.1|_4081292-4082821_DIR+	563651606	1	ID.1648	0	0	ID.1648
cluster_1.00_2506	1.00	2506	rRNA_gi|525945526|ref|NC_021844.1|_4724366-4725895_DIR-	525945526	1	NA	NA	1	ID.1648
cluster_1.00_2507	1.00	2507	rRNA_gi|197247352|ref|NC_011149.1|_4115802-4117331_DIR+	197247352	1	ID.764	0	0	ID.764
cluster_1.00_2508	1.00	2508	rRNA_gi|161612313|ref|NC_010102.1|_3529105-3530634_DIR-	161612313	3	ID.4607	0	0	ID.4607
cluster_1.00_2508	1.00	2508	rRNA_gi|161612313|ref|NC_010102.1|_4335541-4337070_DIR+	161612313	3	NA	NA	1	ID.4607
cluster_1.00_2508	1.00	2508	rRNA_gi|161612313|ref|NC_010102.1|_4292527-4294056_DIR+	161612313	3	NA	NA	1	ID.4607
cluster_1.00_2509	1.00	2509	rRNA_gi|207855516|ref|NC_011294.1|_3452089-3453618_DIR-	207855516	5	ID.3065	0	0	ID.3065
cluster_1.00_2509	1.00	2509	rRNA_gi|205351346|ref|NC_011274.1|_3429669-3431198_DIR-	205351346	7	NA	NA	1	ID.3065
cluster_1.00_2509	1.00	2509	rRNA_gi|207855516|ref|NC_011294.1|_4064905-4066434_DIR+	207855516	5	NA	NA	1	ID.3065
cluster_1.00_2509	1.00	2509	rRNA_gi|205351346|ref|NC_011274.1|_3726953-3728482_DIR-	205351346	7	NA	NA	1	ID.3065
cluster_1.00_2509	1.00	2509	rRNA_gi|205351346|ref|NC_011274.1|_3632253-3633782_DIR-	205351346	7	NA	NA	1	ID.3065
cluster_1.00_2509	1.00	2509	rRNA_gi|205351346|ref|NC_011274.1|_3588930-3590459_DIR-	205351346	7	NA	NA	1	ID.3065
cluster_1.00_2509	1.00	2509	rRNA_gi|207855516|ref|NC_011294.1|_4223432-4224961_DIR+	207855516	5	NA	NA	1	ID.3065
cluster_1.00_2509	1.00	2509	rRNA_gi|207855516|ref|NC_011294.1|_2752294-2753823_DIR-	207855516	5	NA	NA	1	ID.3065
cluster_1.00_2509	1.00	2509	rRNA_gi|205351346|ref|NC_011274.1|_291122-292651_DIR+	205351346	7	NA	NA	1	ID.3065
cluster_1.00_2509	1.00	2509	rRNA_gi|205351346|ref|NC_011274.1|_2743168-2744697_DIR-	205351346	7	NA	NA	1	ID.3065
cluster_1.00_2509	1.00	2509	rRNA_gi|207855516|ref|NC_011294.1|_4266886-4268415_DIR+	207855516	5	NA	NA	1	ID.3065
cluster_1.00_2509	1.00	2509	rRNA_gi|205351346|ref|NC_011274.1|_4244745-4246274_DIR+	205351346	7	NA	NA	1	ID.3065
cluster_1.00_2510	1.00	2510	rRNA_gi|549722728|ref|NC_022544.1|_4154634-4156163_DIR+	549722728	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378448274|ref|NC_016856.1|_3584329-3585858_DIR-	378448274	4	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|198241740|ref|NC_011205.1|_3611272-3612801_DIR-	198241740	2	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|379699217|ref|NC_016857.1|_3591953-3593482_DIR-	379699217	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|379699217|ref|NC_016857.1|_4416016-4417545_DIR+	379699217	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|379699217|ref|NC_016857.1|_4372576-4374105_DIR+	379699217	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|549722728|ref|NC_022544.1|_4309701-4311230_DIR+	549722728	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378448274|ref|NC_016856.1|_4408263-4409792_DIR+	378448274	4	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|198241740|ref|NC_011205.1|_2879072-2880601_DIR-	198241740	2	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378697983|ref|NC_016810.1|_4217611-4219140_DIR+	378697983	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|549722728|ref|NC_022544.1|_4353139-4354668_DIR+	549722728	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378697983|ref|NC_016810.1|_3591953-3593482_DIR-	378697983	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|563651606|ref|NC_022991.1|_3983315-3984844_DIR+	563651606	1	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|383494824|ref|NC_017046.1|_3590951-3592480_DIR-	383494824	2	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378448274|ref|NC_016856.1|_4113832-4115361_DIR+	378448274	4	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|549722728|ref|NC_022544.1|_4058711-4060240_DIR+	549722728	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|383494824|ref|NC_017046.1|_4371127-4372656_DIR+	383494824	2	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|526218030|ref|NC_021820.1|_4819812-4821341_DIR-	526218030	4	ID.5031	0	0	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|526218030|ref|NC_021820.1|_296945-298474_DIR-	526218030	4	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|16763390|ref|NC_003197.1|_4196066-4197595_DIR+	16763390	3	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|526218030|ref|NC_021820.1|_46054-47583_DIR-	526218030	4	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|549722728|ref|NC_022544.1|_3528855-3530384_DIR-	549722728	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|16763390|ref|NC_003197.1|_4100139-4101668_DIR+	16763390	3	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378987404|ref|NC_016863.1|_3531936-3533465_DIR-	378987404	3	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378448274|ref|NC_016856.1|_4364722-4366251_DIR+	378448274	4	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|197247352|ref|NC_011149.1|_4017825-4019354_DIR+	197247352	1	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|379699217|ref|NC_016857.1|_4217612-4219141_DIR+	379699217	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378982542|ref|NC_016860.1|_4456226-4457755_DIR+	378982542	3	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378697983|ref|NC_016810.1|_4121446-4122975_DIR+	378697983	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378982542|ref|NC_016860.1|_4301178-4302707_DIR+	378982542	3	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|16763390|ref|NC_003197.1|_4351137-4352666_DIR+	16763390	3	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378982542|ref|NC_016860.1|_4205251-4206780_DIR+	378982542	3	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378697983|ref|NC_016810.1|_4372575-4374104_DIR+	378697983	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378987404|ref|NC_016863.1|_4355869-4357398_DIR+	378987404	3	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|379699217|ref|NC_016857.1|_4121447-4122976_DIR+	379699217	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378987404|ref|NC_016863.1|_4312328-4313857_DIR+	378987404	3	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|378697983|ref|NC_016810.1|_4416015-4417544_DIR+	378697983	5	NA	NA	1	ID.5031
cluster_1.00_2510	1.00	2510	rRNA_gi|526218030|ref|NC_021820.1|_826448-827977_DIR+	526218030	4	NA	NA	1	ID.5031
cluster_1.00_2511	1.00	2511	rRNA_gi|378443454|ref|NC_016854.1|_4417433-4418962_DIR+	378443454	5	NA	NA	1	ID.434
cluster_1.00_2511	1.00	2511	rRNA_gi|378443454|ref|NC_016854.1|_4218940-4220469_DIR+	378443454	5	NA	NA	1	ID.434
cluster_1.00_2511	1.00	2511	rRNA_gi|378443454|ref|NC_016854.1|_4373892-4375421_DIR+	378443454	5	NA	NA	1	ID.434
cluster_1.00_2511	1.00	2511	rRNA_gi|378443454|ref|NC_016854.1|_4123015-4124544_DIR+	378443454	5	NA	NA	1	ID.434
cluster_1.00_2511	1.00	2511	rRNA_gi|378443454|ref|NC_016854.1|_3593569-3595098_DIR-	378443454	5	ID.434	0	0	ID.434
cluster_1.00_2512	1.00	2512	rRNA_gi|525836786|ref|NC_021814.1|_4229833-4231362_DIR-	525836786	1	ID.430	0	0	ID.430
cluster_1.00_2513	1.00	2513	rRNA_gi|525945526|ref|NC_021844.1|_4473537-4475066_DIR-	525945526	1	ID.4574	0	0	ID.4574
cluster_1.00_2514	1.00	2514	rRNA_gi|482902549|ref|NC_021151.1|_4190963-4192492_DIR+	482902549	4	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|525814190|ref|NC_021810.1|_1043704-1045233_DIR+	525814190	1	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|549478129|ref|NC_022525.1|_2713380-2714909_DIR-	549478129	1	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|559996969|ref|NC_021812.2|_4542479-4544008_DIR+	559996969	1	ID.4811	0	0	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|550899431|ref|NC_022569.1|_4428047-4429576_DIR+	550899431	1	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|378448274|ref|NC_016856.1|_4209757-4211286_DIR+	378448274	1	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|482902549|ref|NC_021151.1|_3568105-3569634_DIR-	482902549	4	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|378982542|ref|NC_016860.1|_3593735-3595264_DIR-	378982542	2	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|482902549|ref|NC_021151.1|_4095036-4096565_DIR+	482902549	4	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|526218030|ref|NC_021820.1|_2513-4042_DIR-	526218030	2	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|482902549|ref|NC_021151.1|_2798043-2799572_DIR-	482902549	4	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|194447306|ref|NC_011083.1|_4110030-4111559_DIR+	194447306	1	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|525836786|ref|NC_021814.1|_4325760-4327289_DIR-	525836786	2	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|161612313|ref|NC_010102.1|_4141493-4143022_DIR+	161612313	1	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|525836786|ref|NC_021814.1|_4855412-4856941_DIR+	525836786	2	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|378987404|ref|NC_016863.1|_4157363-4158892_DIR+	378987404	1	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|378982542|ref|NC_016860.1|_4499769-4501298_DIR+	378982542	2	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|526218030|ref|NC_021820.1|_201020-202549_DIR-	526218030	2	NA	NA	1	ID.4811
cluster_1.00_2514	1.00	2514	rRNA_gi|16763390|ref|NC_003197.1|_3570471-3572000_DIR-	16763390	1	NA	NA	1	ID.4811
cluster_1.00_2515	1.00	2515	rRNA_gi|224581838|ref|NC_012125.1|_4169659-4171188_DIR+	224581838	4	NA	NA	1	ID.3758
cluster_1.00_2515	1.00	2515	rRNA_gi|224581838|ref|NC_012125.1|_2799228-2800757_DIR-	224581838	4	NA	NA	1	ID.3758
cluster_1.00_2515	1.00	2515	rRNA_gi|224581838|ref|NC_012125.1|_4031956-4033485_DIR+	224581838	4	NA	NA	1	ID.3758
cluster_1.00_2515	1.00	2515	rRNA_gi|224581838|ref|NC_012125.1|_3503391-3504920_DIR-	224581838	4	ID.3758	0	0	ID.3758
cluster_1.00_2516	1.00	2516	rRNA_gi|224581838|ref|NC_012125.1|_285496-287025_DIR+	224581838	1	ID.1720	0	0	ID.1720
cluster_1.00_2517	1.00	2517	rRNA_gi|409247109|ref|NT_187119.1|_956-2485_DIR-	409247109	1	ID.4207	0	0	ID.4207
cluster_1.00_2518	1.00	2518	rRNA_gi|194733902|ref|NC_011094.1|_4218348-4219877_DIR+	194733902	1	ID.1363	0	0	ID.1363
cluster_1.00_2519	1.00	2519	rRNA_gi|525814190|ref|NC_021810.1|_1313014-1314543_DIR+	525814190	1	NA	NA	1	ID.3138
cluster_1.00_2519	1.00	2519	rRNA_gi|559996969|ref|NC_021812.2|_4780495-4782024_DIR+	559996969	1	ID.3138	0	0	ID.3138
cluster_1.00_2519	1.00	2519	rRNA_gi|194447306|ref|NC_011083.1|_4347942-4349471_DIR+	194447306	1	NA	NA	1	ID.3138
cluster_1.00_2520	1.00	2520	rRNA_gi|161501984|ref|NC_010067.1|_2662827-2664356_DIR-	161501984	1	ID.3519	0	0	ID.3519
cluster_1.00_2521	1.00	2521	rRNA_gi|383494824|ref|NC_017046.1|_4216208-4217737_DIR+	383494824	1	ID.4588	0	0	ID.4588
cluster_1.00_2522	1.00	2522	rRNA_gi|525945526|ref|NC_021844.1|_4627748-4629277_DIR-	525945526	1	ID.1649	0	0	ID.1649
cluster_1.00_2523	1.00	2523	rRNA_gi|538360566|ref|NC_022241.1|_2737176-2738705_DIR-	538360566	1	ID.1944	0	0	ID.1944
cluster_1.00_2524	1.00	2524	rRNA_gi|525836786|ref|NC_021814.1|_3276151-3277680_DIR-	525836786	2	ID.1829	0	0	ID.1829
cluster_1.00_2524	1.00	2524	rRNA_gi|525836786|ref|NC_021814.1|_4074955-4076484_DIR-	525836786	2	NA	NA	1	ID.1829
cluster_1.00_2525	1.00	2525	rRNA_gi|549478129|ref|NC_022525.1|_3953370-3954899_DIR+	549478129	2	NA	NA	1	ID.1800
cluster_1.00_2525	1.00	2525	rRNA_gi|549478129|ref|NC_022525.1|_4204693-4206222_DIR+	549478129	2	ID.1800	0	0	ID.1800
cluster_1.00_2526	1.00	2526	rRNA_gi|550899431|ref|NC_022569.1|_4471588-4473117_DIR+	550899431	1	ID.2704	0	0	ID.2704
cluster_1.00_2527	1.00	2527	rRNA_gi|378987404|ref|NC_016863.1|_289174-290703_DIR+	378987404	1	NA	NA	1	ID.1143
cluster_1.00_2527	1.00	2527	rRNA_gi|16763390|ref|NC_003197.1|_289186-290715_DIR+	16763390	1	NA	NA	1	ID.1143
cluster_1.00_2527	1.00	2527	rRNA_gi|526218030|ref|NC_021820.1|_1577620-1579149_DIR+	526218030	1	ID.1143	0	0	ID.1143
cluster_1.00_2527	1.00	2527	rRNA_gi|549722728|ref|NC_022544.1|_289175-290704_DIR+	549722728	1	NA	NA	1	ID.1143
cluster_1.00_2527	1.00	2527	rRNA_gi|378982542|ref|NC_016860.1|_289187-290716_DIR+	378982542	1	NA	NA	1	ID.1143
cluster_1.00_2527	1.00	2527	rRNA_gi|549478129|ref|NC_022525.1|_303524-305053_DIR+	549478129	2	NA	NA	1	ID.1143
cluster_1.00_2527	1.00	2527	rRNA_gi|378448274|ref|NC_016856.1|_289886-291415_DIR+	378448274	1	NA	NA	1	ID.1143
cluster_1.00_2527	1.00	2527	rRNA_gi|549478129|ref|NC_022525.1|_4048403-4049932_DIR+	549478129	2	NA	NA	1	ID.1143
cluster_1.00_2528	1.00	2528	rRNA_gi|383494824|ref|NC_017046.1|_289175-290704_DIR+	383494824	1	ID.4328	0	0	ID.4328
cluster_1.00_2529	1.00	2529	rRNA_gi|378697983|ref|NC_016810.1|_289177-290706_DIR+	378697983	1	ID.1394	0	0	ID.1394
cluster_1.00_2529	1.00	2529	rRNA_gi|379699217|ref|NC_016857.1|_289177-290706_DIR+	379699217	1	NA	NA	1	ID.1394
cluster_1.00_2530	1.00	2530	rRNA_gi|549478129|ref|NC_022525.1|_3431068-3432597_DIR-	549478129	1	ID.2653	0	0	ID.2653
cluster_1.00_2531	1.00	2531	rRNA_gi|194442203|ref|NC_011080.1|_4342762-4344291_DIR+	194442203	2	NA	NA	1	ID.247
cluster_1.00_2531	1.00	2531	rRNA_gi|550899431|ref|NC_022569.1|_289185-290714_DIR+	550899431	3	NA	NA	1	ID.247
cluster_1.00_2531	1.00	2531	rRNA_gi|194442203|ref|NC_011080.1|_3552490-3554019_DIR-	194442203	2	NA	NA	1	ID.247
cluster_1.00_2531	1.00	2531	rRNA_gi|161612313|ref|NC_010102.1|_2813909-2815438_DIR-	161612313	1	NA	NA	1	ID.247
cluster_1.00_2531	1.00	2531	rRNA_gi|550899431|ref|NC_022569.1|_4176447-4177976_DIR+	550899431	3	NA	NA	1	ID.247
cluster_1.00_2531	1.00	2531	rRNA_gi|525836786|ref|NC_021814.1|_4031409-4032938_DIR-	525836786	1	ID.247	0	0	ID.247
cluster_1.00_2531	1.00	2531	rRNA_gi|528816716|ref|NC_021902.1|_4620304-4621833_DIR-	528816716	1	NA	NA	1	ID.247
cluster_1.00_2531	1.00	2531	rRNA_gi|550899431|ref|NC_022569.1|_3603798-3605327_DIR-	550899431	3	NA	NA	1	ID.247
cluster_1.00_2531	1.00	2531	rRNA_gi|482902549|ref|NC_021151.1|_4389559-4391088_DIR+	482902549	1	NA	NA	1	ID.247
cluster_1.00_2532	1.00	2532	rRNA_gi|378443454|ref|NC_016854.1|_289173-290702_DIR+	378443454	1	ID.3749	0	0	ID.3749
cluster_1.00_2533	1.00	2533	rRNA_gi|559996969|ref|NC_021812.2|_775197-776726_DIR+	559996969	1	ID.3684	0	0	ID.3684
cluster_1.00_2533	1.00	2533	rRNA_gi|194447306|ref|NC_011083.1|_296917-298446_DIR+	194447306	1	NA	NA	1	ID.3684
cluster_1.00_2533	1.00	2533	rRNA_gi|525814190|ref|NC_021810.1|_2089830-2091359_DIR+	525814190	1	NA	NA	1	ID.3684
cluster_1.00_2534	1.00	2534	rRNA_gi|525855729|ref|NC_021818.1|_263772-265301_DIR+	525855729	1	ID.2764	0	0	ID.2764
cluster_1.00_2534	1.00	2534	rRNA_gi|161612313|ref|NC_010102.1|_290085-291614_DIR+	161612313	2	NA	NA	1	ID.2764
cluster_1.00_2534	1.00	2534	rRNA_gi|161612313|ref|NC_010102.1|_4044731-4046260_DIR+	161612313	2	NA	NA	1	ID.2764
cluster_1.00_2535	1.00	2535	rRNA_gi|528816716|ref|NC_021902.1|_4803328-4804857_DIR-	528816716	3	NA	NA	1	ID.190
cluster_1.00_2535	1.00	2535	rRNA_gi|528816716|ref|NC_021902.1|_3828259-3829788_DIR-	528816716	3	NA	NA	1	ID.190
cluster_1.00_2535	1.00	2535	rRNA_gi|528816716|ref|NC_021902.1|_1277976-1279505_DIR+	528816716	3	NA	NA	1	ID.190
cluster_1.00_2535	1.00	2535	rRNA_gi|194442203|ref|NC_011080.1|_2802649-2804178_DIR-	194442203	3	NA	NA	1	ID.190
cluster_1.00_2535	1.00	2535	rRNA_gi|194442203|ref|NC_011080.1|_291360-292889_DIR+	194442203	3	ID.190	0	0	ID.190
cluster_1.00_2535	1.00	2535	rRNA_gi|194442203|ref|NC_011080.1|_4160804-4162333_DIR+	194442203	3	NA	NA	1	ID.190
cluster_1.00_2536	1.00	2536	rRNA_gi|528816716|ref|NC_021902.1|_4897709-4899238_DIR-	528816716	1	NA	NA	1	ID.785
cluster_1.00_2536	1.00	2536	rRNA_gi|194442203|ref|NC_011080.1|_4066423-4067952_DIR+	194442203	1	ID.785	0	0	ID.785
cluster_1.00_2537	1.00	2537	rRNA_gi|161501984|ref|NC_010067.1|_3599992-3601521_DIR-	161501984	1	ID.2233	0	0	ID.2233
cluster_1.00_2538	1.00	2538	rRNA_gi|161501984|ref|NC_010067.1|_3459851-3461380_DIR-	161501984	1	ID.4824	0	0	ID.4824
cluster_1.00_2539	1.00	2539	rRNA_gi|161501984|ref|NC_010067.1|_3693498-3695027_DIR-	161501984	1	ID.3587	0	0	ID.3587
cluster_1.00_2540	1.00	2540	rRNA_gi|161501984|ref|NC_010067.1|_4151987-4153516_DIR+	161501984	1	ID.2214	0	0	ID.2214
cluster_1.00_2541	1.00	2541	rRNA_gi|187730020|ref|NC_010658.1|_2776092-2777621_DIR-	187730020	1	ID.1409	0	0	ID.1409
cluster_1.00_2542	1.00	2542	rRNA_gi|386703215|ref|NC_017663.1|_2942856-2944385_DIR-	386703215	1	ID.73	0	0	ID.73
cluster_1.00_2542	1.00	2542	rRNA_gi|74310614|ref|NC_007384.1|_3600027-3601556_DIR-	74310614	1	NA	NA	1	ID.73
cluster_1.00_2542	1.00	2542	rRNA_gi|377520096|ref|NC_016822.1|_3734739-3736268_DIR-	377520096	1	NA	NA	1	ID.73
cluster_1.00_2543	1.00	2543	rRNA_gi|187730020|ref|NC_010658.1|_3885574-3887103_DIR-	187730020	2	NA	NA	1	ID.3015
cluster_1.00_2543	1.00	2543	rRNA_gi|187730020|ref|NC_010658.1|_3406780-3408309_DIR-	187730020	2	ID.3015	0	0	ID.3015
cluster_1.00_2544	1.00	2544	rRNA_gi|407466711|ref|NC_018661.1|_4261424-4262953_DIR-	407466711	1	NA	NA	1	ID.4050
cluster_1.00_2544	1.00	2544	rRNA_gi|218693476|ref|NC_011748.1|_224273-225802_DIR+	218693476	1	ID.4050	0	0	ID.4050
cluster_1.00_2544	1.00	2544	rRNA_gi|157159467|ref|NC_009800.1|_223167-224696_DIR+	157159467	1	NA	NA	1	ID.4050
cluster_1.00_2544	1.00	2544	rRNA_gi|410480139|ref|NC_018650.1|_4202453-4203982_DIR-	410480139	1	NA	NA	1	ID.4050
cluster_1.00_2544	1.00	2544	rRNA_gi|260853213|ref|NC_013361.1|_227549-229078_DIR+	260853213	1	NA	NA	1	ID.4050
cluster_1.00_2544	1.00	2544	rRNA_gi|74310614|ref|NC_007384.1|_4252792-4254321_DIR+	74310614	1	NA	NA	1	ID.4050
cluster_1.00_2545	1.00	2545	rRNA_gi|377520096|ref|NC_016822.1|_4372979-4374508_DIR+	377520096	1	NA	NA	1	ID.2057
cluster_1.00_2545	1.00	2545	rRNA_gi|260866153|ref|NC_013364.1|_225078-226607_DIR+	260866153	1	ID.2057	0	0	ID.2057
cluster_1.00_2546	1.00	2546	rRNA_gi|218552585|ref|NC_011741.1|_223137-224666_DIR+	218552585	1	NA	NA	1	ID.4843
cluster_1.00_2546	1.00	2546	rRNA_gi|387610477|ref|NC_017633.1|_227046-228575_DIR+	387610477	1	ID.4843	0	0	ID.4843
cluster_1.00_2547	1.00	2547	rRNA_gi|386703215|ref|NC_017663.1|_4518412-4519941_DIR+	386703215	1	ID.718	0	0	ID.718
cluster_1.00_2548	1.00	2548	rRNA_gi|170018061|ref|NC_010468.1|_4463879-4465408_DIR-	170018061	2	NA	NA	1	ID.4386
cluster_1.00_2548	1.00	2548	rRNA_gi|386612163|ref|NC_017641.1|_4552558-4554087_DIR+	386612163	1	NA	NA	1	ID.4386
cluster_1.00_2548	1.00	2548	rRNA_gi|253771435|ref|NC_012947.1|_483879-485408_DIR+	253771435	1	NA	NA	1	ID.4386
cluster_1.00_2548	1.00	2548	rRNA_gi|254160123|ref|NC_012967.1|_3355131-3356660_DIR-	254160123	1	NA	NA	1	ID.4386
cluster_1.00_2548	1.00	2548	rRNA_gi|170018061|ref|NC_010468.1|_4423590-4425119_DIR-	170018061	2	ID.4386	0	0	ID.4386
cluster_1.00_2548	1.00	2548	rRNA_gi|387823261|ref|NC_012892.2|_3288390-3289919_DIR-	387823261	1	NA	NA	1	ID.4386
